year,economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9a,fin9b,fin10,fin11_0,fin11_1,fin11_2,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin13_1,fin13a,fin13b,fin13c,fin13d,fin13e,fin13f,fin13f_1,fin14a,fin14b,fin14c,fin14d,fin14e,fin15,fin16,fin17a,fin17b,fin17c,fin17d,fin17e,fin17f,fin18,fin19,fin20,fin21,fin22a,fin22a_1,fin22b,fin22c,fin22d,fin22e,fin22f,fin22g,fin22h,fin23,fin24,fin24a,fin24b,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2,fin25e3,fin25e4,fin26a,fin26b,fin27,fh1,fin28,fh2,fin29,fh2a,fin30,fin31a,fin31b,fin31c,fin31d,fin32,fin33,fin34a,fin34b,fin34c,fin34d,fin35,fin36,fin36a,fin37,fin38,fin39a,fin39b,fin39c,fin39d,fin40,fin41,fin41a,fin42,fin43a,fin43b,fin43c,fin43d,fin44,fin45,internet_use,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3,con4,con5,con6,con7,con8,con9,con10,con11,con12,con13,con14,con15,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32,fin46,fin47,fin48a,fin48b,fin48c,fin48d,fin48e,fin48f,fin49a,fin49b,fin49c,fin49d,fin49e,fin49f,fin50,fin51
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161073412,1.517328104,2,17,2,2,2,1,0,1,1,1,1,1,4,4,4,4,1,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1,2,,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,1,,2,2,1,,,,2,1,4,2,,,,2,1,1,,2,2,,1,2,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,1,2,2,1,,1,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,,2,,2,2,2,2,2,1,1,1,1,2,1,1,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161126118,1.062248975,1,42,1,3,2,1,0,0,0,0,0,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,2,,2,2,2,,,2,1,2,2,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,1,2,1,8,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161176672,0.617479796,2,28,2,3,1,1,0,1,1,1,1,1,4,4,4,4,1,1,1,1,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,1,2,,,,,,,,,2,1,1,1,2,3,,2,2,,2,1,1,2,2,2,1,,,,8,,2,2,,,,1,1,2,,1,1,1,1,1,1,1,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,7,0,1,,,,,,,,,,,,,,2,1,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,8,8,2,2,2,2,2,2,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161226176,0.682537848,1,32,2,4,1,2,1,1,1,1,1,1,4,4,4,4,0,2,1,1,2,2,2,2,2,,1,1,2,2,,,,,,,,,,,3,2,2,1,1,2,,,,,,,,,2,1,2,2,1,2,,2,2,,2,2,1,,2,2,1,,,,6,2,2,2,,,,2,2,,4,2,2,,2,,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161236070,1.899576528,2,17,2,4,2,2,0,1,1,1,1,1,1,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,2,,,,,,,,,2,1,2,3,1,2,,2,2,,2,2,1,,2,2,1,,,,3,1,1,1,2,2,2,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,2,1,,,1,2,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161351827,0.298683595,2,28,3,5,1,1,1,1,1,1,0,1,1,4,4,4,0,1,1,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,2,1,1,2,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,2,2,2,2,,,2,2,3,4,2,,,,2,2,,4,1,2,,1,1,2,,2,1,2,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,1,2,1,,1,1,1,,1,1,1,1,1,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161515446,0.813874041,1,35,2,5,1,1,1,1,1,1,1,1,1,4,4,4,0,2,3,1,2,2,2,2,2,,1,1,1,2,,,,,,,,,,,2,2,2,1,1,1,1,,,,,,,,1,1,2,2,2,2,,2,1,1,2,1,1,,2,2,2,,,,2,3,2,2,,,,2,2,,4,2,2,,2,,2,,1,1,2,2,,1,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161630179,1.352051394,1,34,2,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,2,1,2,2,1,,2,1,2,2,,,,,,,,,,,3,1,1,2,1,2,,,,,,,,,2,1,1,3,2,2,,2,1,1,2,1,2,2,2,1,2,,,,1,1,4,2,,,,1,1,1,,1,2,,1,1,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,1,2,1,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161784764,0.837425948,2,30,3,5,1,2,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,2,1,2,3,,1,2,2,2,,,,,,,,,,,2,2,2,1,1,2,,,,,,,,,1,1,2,2,1,1,,1,1,1,2,1,2,,2,2,2,,,,4,2,2,2,,,,2,2,,5,2,1,1,1,1,1,1,2,1,2,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,1,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161877150,0.292104789,1,26,1,4,1,2,1,1,1,1,1,1,1,1,4,4,0,2,1,1,2,1,1,2,1,,2,1,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,2,2,1,2,,2,2,,2,2,1,,1,2,2,,,,2,1,2,2,,,,2,2,,4,2,1,2,1,1,1,1,1,1,2,2,,1,1,2,1,2,,,1,1,,1,2,1,2,,,1,1,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,1,1,2,1,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161917261,0.715097622,2,36,2,3,1,1,0,1,1,1,1,1,4,4,4,2,0,2,1,1,2,,,,,,,,,,,,,,,,,,,1,5,5,5,1,2,2,,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,1,,2,2,2,,,,1,2,4,2,,,,2,2,,4,2,2,,2,,1,1,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,1,2,2,2,2,1,3,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,161951631,1.149615845,1,17,2,1,1,1,0,0,0,0,1,0,2,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,1,2,,2,2,1,,,,3,1,1,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,1,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,162351524,0.805321765,1,30,1,3,2,1,0,1,1,1,0,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,2,3,4,1,2,2,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,1,1,1,2,2,2,1,8,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,162689735,1.394605694,2,20,2,4,1,1,0,1,1,1,0,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,2,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,2,2,4,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,162793688,2.977251362,2,62,2,3,1,2,1,1,1,1,1,1,4,4,4,4,1,2,1,1,1,1,2,2,2,,1,1,1,1,,,,,,,,,,,1,2,1,1,1,2,,,,,,,,,1,1,2,1,1,1,,1,2,,1,2,2,,2,1,2,1,1,,1,3,1,2,,,,2,1,1,,2,2,,1,1,2,,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,2,,2,1,2,2,1,,1,1,2,,1,2,1,1,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,162996253,0.301726681,2,40,3,5,1,1,1,1,1,1,1,1,1,4,4,4,0,1,1,1,1,2,1,2,3,,1,1,1,2,,,,,,,,,,,2,3,1,2,2,2,,,,,,,,,1,2,2,2,2,1,,1,1,1,2,1,1,,2,2,2,,,,1,3,3,2,,,,2,2,,2,2,2,,1,1,1,1,1,1,2,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,1,1,,1,1,1,,1,1,1,2,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163013477,1.724277976,1,65,2,5,1,2,0,0,0,0,1,1,4,4,4,2,0,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,2,1,,2,1,1,1,1,1,1,2,2,1,,,,4,2,3,1,1,1,1,2,2,,4,2,2,,1,2,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,1,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163129087,0.883229945,1,27,2,3,1,2,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,1,2,,2,2,1,,,,1,3,1,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,2,1,,1,1,1,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163135200,3.213152681,1,62,1,2,1,2,0,1,1,1,1,1,4,4,4,4,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,2,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,1,1,2,1,,,,2,1,5,2,,,,2,2,,4,2,2,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,8,1,2,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,1,4,1,3,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163152463,1.097515439,2,35,3,4,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,3,3,3,1,2,2,,,,,,,,,1,1,2,3,1,2,,2,2,,2,2,1,,2,2,1,,,,3,2,3,2,,,,1,1,2,,2,2,,1,1,1,2,2,1,1,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,1,2,1,2,1,1,1,3,,2,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163171305,1.226969464,1,20,1,3,2,1,0,1,1,1,1,1,4,4,4,1,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,2,,2,2,1,,,2,2,1,2,2,,,,2,2,,1,2,2,,1,1,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,1,,,1,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,8,1,1,2,1,1,1,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,2,,1,2,1,2,1,1,2,2,1,2,2,1,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163201321,1.433629929,2,45,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,6,2,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,0,2,2,2,2,2,2,2,2,,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163417432,0.298683595,2,26,2,5,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,2,1,2,2,,1,1,1,2,,,,,,,,,,,3,3,2,1,1,2,,,,,,,,,1,1,2,2,2,1,,2,1,1,2,1,1,,2,2,1,,,,3,2,4,2,,,,1,1,2,,2,2,,1,1,1,1,2,1,2,1,,,1,1,1,2,,,1,2,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,1,1,,2,1,2,,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163568662,1.099450046,2,56,1,2,1,2,0,1,1,1,1,1,1,4,4,4,0,2,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,2,,,,,,,,,2,1,1,3,3,2,,2,2,,2,2,1,1,1,2,2,,,,2,2,5,2,,,,2,2,,4,2,2,,1,1,1,1,2,1,2,2,,1,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,2,2,1,8,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163584294,0.402959946,2,27,1,5,1,2,0,1,1,1,1,1,4,1,4,1,0,2,1,1,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,,,,,,,,,2,2,1,,,,,2,2,,2,2,1,2,2,1,2,,,,3,2,3,2,,,,2,2,,3,2,2,,1,2,1,1,2,1,2,2,,1,2,,,,,,,,,1,2,2,1,,,1,2,,1,2,1,,,2,1,0,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,1,1,1,2,2,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163591551,0.415720384,1,33,3,5,1,1,1,1,1,1,1,1,1,1,4,2,0,3,1,1,1,1,2,2,2,,1,1,1,1,,,,,,,,,,,2,2,1,2,1,1,2,,,,,,,,1,2,1,1,2,1,,1,1,1,1,2,1,1,1,1,1,1,1,,5,3,1,2,,,,2,2,,4,1,2,,1,1,1,1,1,1,2,2,,2,1,1,1,1,,,2,2,,1,2,1,1,,,3,2,,1,2,2,1,,1,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,1,1,1,,1,1,2,,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163680172,0.470146993,2,45,2,4,2,1,0,0,0,0,1,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,,,,,2,2,,2,,1,2,2,2,2,,,,2,1,4,2,,,,,,,,,,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,2,2,2,2,2,2,2,,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163710280,1.720880286,1,35,1,2,1,2,0,0,0,0,1,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,1,,,,,2,2,,2,,2,1,2,1,2,,,,7,,1,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,2,1,2,2,2,2,2,1,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163941169,0.900961145,2,35,2,5,1,2,1,1,1,1,1,1,4,4,4,4,0,4,1,1,1,1,2,1,1,,1,1,1,2,,,,,,,,,,,1,1,1,1,1,2,,,,,,,,,1,1,2,1,1,2,,2,2,,2,2,1,,2,2,2,,,,2,3,2,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,1,2,,1,2,1,2,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,163987709,1.164863149,1,42,1,1,1,1,0,0,0,0,1,0,4,4,4,2,0,4,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,1,1,1,1,4,,4,,,,3,2,2,,2,,1,,1,1,1,,,,7,,5,2,,,,,,,,,,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,4,4,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,8,,,2,2,,2,2,,2,2,9,,,,,,,,,,,,,9,9,9,1,9,9,9,9,4,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,164034198,1.516201992,1,23,2,1,1,1,0,1,1,1,1,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,2,2,3,1,1,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,2,1,2,,,,1,1,4,1,2,1,2,2,2,,2,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,1,2,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,164596485,1.338547498,2,36,2,5,1,1,1,1,1,1,1,1,1,1,4,4,0,4,1,1,1,2,1,2,2,,1,2,1,2,,,,,,,,,,,1,1,1,1,2,1,2,,,,,,,,1,1,2,2,1,2,,1,2,,2,2,2,,2,2,1,,,2,2,3,5,2,,,,1,2,,4,2,1,2,1,1,1,1,2,2,,,,,1,1,1,2,,,1,2,,1,2,1,2,,,2,1,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,2,1,2,2,2,1,2,1,97,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,164613997,0.90521605,1,35,2,5,1,1,0,1,1,1,1,1,1,4,4,4,0,2,1,1,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,,,,,,,,,2,1,1,1,1,2,,2,2,,2,2,1,2,2,2,2,,,,2,3,4,2,,,,2,2,,5,2,2,,1,1,1,1,2,1,2,2,,1,1,2,2,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,164773277,0.455007132,2,33,3,5,1,2,1,1,1,1,1,1,1,4,4,4,0,1,3,1,2,1,1,2,2,,1,1,1,2,,,,,,,,,,,2,2,2,1,2,1,1,,,,,,,,1,1,2,2,1,2,,2,2,,2,2,1,,2,2,1,,,,2,2,2,2,,,,2,2,,4,2,2,,2,,2,,1,1,2,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,164892325,0.582684886,2,20,2,1,2,1,0,1,1,1,0,1,4,4,4,4,0,4,3,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,2,,,,,,,,,2,1,2,3,1,2,,2,1,2,2,2,2,,2,2,2,,,2,2,1,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,1,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,164934054,1.373432099,1,35,2,5,1,1,0,1,1,1,0,1,4,4,4,4,0,1,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,3,1,2,2,,,,,,,,,2,1,2,3,2,2,,2,2,,2,2,2,,2,2,2,,,2,2,2,3,2,,,,2,2,,4,2,2,,1,1,1,1,1,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,164937092,1.302637608,2,16,2,3,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,3,,,3,2,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,1,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,1,1,2,2,6,2,,2,2,1,2,1,2,1,1,1,2,2,2,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,164983487,0.827365789,2,27,2,2,2,1,0,1,1,1,1,1,1,4,4,2,0,4,1,1,2,,,,,,,,,,,,,,,,,,,2,2,3,2,1,2,2,,,,,,,,,2,2,1,,,,,2,1,1,2,1,1,2,2,2,1,,,,3,1,1,2,,,,2,2,,4,2,2,,1,1,1,1,2,2,,,,,1,2,2,1,,,2,1,,2,2,,,,,,,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,1,1,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),21563813,165095788,0.838081257,2,31,2,5,1,2,1,1,1,1,1,1,4,4,4,4,0,4,1,1,2,1,2,1,1,,1,2,2,2,,,,,,,,,,,2,2,2,1,1,2,,,,,,,,,1,2,2,2,1,2,,2,1,1,2,1,2,,2,2,2,,,,1,2,2,2,,,,2,2,,1,2,2,,1,1,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
